Chrom,Start,End,Name
20,41523539,41523546,NUI5163
20,43545237,43545251,NUI5164
20,43661423,43661437,NUI5165
20,43856844,43856846,NUI5166
20,44521737,44521752,NUI5167
20,44674671,44674673,NUI5168
20,44852790,44852851,NUI5169
20,45117844,45117861,NUI5170
20,45542260,45543158,NUI5171
20,45703134,45703136,NUI5172
20,45746209,45746214,NUI5173
20,46175772,46175777,NUI5174
20,46252583,46252593,NUI5175
20,46639074,46639099,NUI5176
20,46717384,46717395,NUI5177
20,47200310,47201798,NUI5178
20,47201798,47201811,NUI5179
20,47843680,47843685,NUI5180
20,48138279,48138281,NUI5181
20,48191004,48191500,NUI5182
20,48497257,48497257,NUI5183
20,48547042,48547046,NUI5184
20,48647639,48647642,NUI5185
20,48791544,48791548,NUI5186
20,49238349,49238354,NUI5187
20,49689102,49689115,NUI5188
20,49748366,49748381,NUI5189
20,50197465,50197471,NUI5190
20,50213806,50213825,NUI5191
20,50333945,50333953,NUI5192
20,50973481,50975349,NUI5193
20,51177590,51177591,NUI5194
20,51460929,51460942,NUI5195
20,51734413,51735423,NUI5196
20,51736802,51737315,NUI5197
20,51913753,51913761,NUI5198
20,51919338,51919351,NUI5199
20,52036149,52036163,NUI5200
20,52491918,52491921,NUI5201
20,52703103,52703126,NUI5202
20,52923107,52923110,NUI5203
20,53272967,53272984,NUI5204
20,53502164,53502173,NUI5205
20,53539133,53539138,NUI5206
20,53589812,53589817,NUI5207
20,53662435,53662483,NUI5208
20,53684516,53684518,NUI5209
20,53893773,53893789,NUI5210
20,54192947,54193066,NUI5211
20,54390143,54390186,NUI5212
20,54521497,54521565,NUI5213
20,54542068,54542079,NUI5214
20,54924408,54924542,NUI5215
20,54965809,54965822,NUI5216
20,54990628,54990633,NUI5217
20,55127402,55127405,NUI5218
20,55151328,55151330,NUI5219
20,56243964,56246303,NUI5220
20,56452200,56452214,NUI5221
20,56771967,56771973,NUI5222
20,56832768,56832777,NUI5223
20,57229980,57229982,NUI5224
20,57497832,57497846,NUI5225
20,57759564,57759565,NUI5226
20,57759565,57760862,NUI5227
20,57801046,57801052,NUI5228
20,58269396,58269415,NUI5229
20,59148912,59149326,NUI5230
20,59316830,59317980,NUI5231
20,59432035,59432049,NUI5232
20,59707384,59707397,NUI5233
20,59846709,59846862,NUI5234
20,60073460,60073464,NUI5235
20,60289074,60289084,NUI5236
20,61399193,61399199,NUI5237
20,61513892,61513914,NUI5238
20,61634853,61634858,NUI5239
20,62123145,62123146,NUI5240
20,62177839,62177843,NUI5241
20,63035672,63035673,NUI5242
20,63053967,63059697,NUI5243
20,63199079,63199081,NUI5244
20,63596400,63596413,NUI5245
20,63618283,63618341,NUI5246
20,63858535,63858536,NUI5247
20,64532448,64532455,NUI5248
20,64974795,64977049,NUI5249
20,65184031,65184085,NUI5250
20,65297140,65297392,NUI5251
20,66275804,66277754,NUI5252
20,66381778,66381780,NUI5253
20,66699818,66699818,NUI5254
20,68164670,68164838,NUI5255
20,68605637,68605677,NUI5256
20,68792634,68792636,NUI5257
20,69097665,69097727,NUI5258
20,69135438,69135440,NUI5259
20,69223371,69223643,NUI5260
20,69508229,69510188,NUI5261
20,69605929,69606213,NUI5262
20,69606213,69606256,NUI5263
20,69992408,69996018,NUI5264
20,70133880,70133882,NUI5265
20,70608257,70608259,NUI5266
20,70788475,70788475,NUI5267
21,1434199,1434202,NUI5268
21,1797954,1798000,NUI5269
21,2699598,2699614,NUI5270
21,2736159,2736160,NUI5271
21,2736160,2738249,NUI5272
21,2938018,2938024,NUI5273
21,3025862,3025865,NUI5274
21,3228651,3228652,NUI5275
21,3854216,3858815,NUI5276
21,3948183,3948186,NUI5277
21,4042035,4043152,NUI5278
21,4043152,4043153,NUI5279
21,4215464,4215473,NUI5280
21,4507716,4507757,NUI5281
21,4719149,4719159,NUI5282
21,5489880,5489984,NUI5283
21,6503373,6503375,NUI5284
21,6894486,6894883,NUI5285
21,6894883,6894944,NUI5286
21,7581682,7581686,NUI5287
21,7630430,7630435,NUI5288
21,8154186,8154560,NUI5289
21,8232568,8232609,NUI5290
21,8453148,8453149,NUI5291
21,8563450,8563454,NUI5292
21,9459595,9461842,NUI5293
21,9791745,9793611,NUI5294
21,9882118,9882124,NUI5295
21,10064295,10064297,NUI5296
21,10769959,10770254,NUI5297
21,11147275,11147277,NUI5298
21,11818669,11818734,NUI5299
21,12777668,12777672,NUI5300
21,13899432,13899540,NUI5301
21,13972062,13972075,NUI5302
21,14466279,14466280,NUI5303
21,14545622,14545637,NUI5304
21,14555613,14555620,NUI5305
21,14823118,14823119,NUI5306
21,14858296,14858768,NUI5307
21,16007145,16007147,NUI5308
21,16646273,16646273,NUI5309
21,16690262,16690265,NUI5310
21,16784247,16784301,NUI5311
21,17478384,17478391,NUI5312
21,17495428,17498263,NUI5313
21,17836709,17836722,NUI5314
21,17983349,17986680,NUI5315
21,18037313,18037329,NUI5316
21,18649579,18649580,NUI5317
21,20117389,20117911,NUI5318
21,20163562,20166638,NUI5319
21,21084483,21086257,NUI5320
21,22522902,22522916,NUI5321
21,22653252,22653266,NUI5322
21,24851312,24851331,NUI5323
21,25345961,25345972,NUI5324
21,25410046,25410051,NUI5325
21,25531155,25531502,NUI5326
21,25679443,25679458,NUI5327
21,25889211,25889224,NUI5328
21,25893883,25893928,NUI5329
21,26039692,26039706,NUI5330
21,26191392,26191398,NUI5331
21,26418174,26418185,NUI5332
21,26569243,26569251,NUI5333
21,26575890,26575940,NUI5334
21,26803561,26804637,NUI5335
21,27241004,27241019,NUI5336
21,27285841,27286792,NUI5337
21,27290507,27290824,NUI5338
21,27854191,27854196,NUI5339
21,27926132,27926146,NUI5340
21,28270713,28270718,NUI5341
21,28758970,28758984,NUI5342
21,29400254,29400272,NUI5343
21,29466029,29466035,NUI5344
21,29499449,29499452,NUI5345
21,29611880,29611882,NUI5346
21,29833496,29833510,NUI5347
21,30835956,30835957,NUI5348
21,30888290,30888303,NUI5349
21,31094395,31094399,NUI5350
21,31419785,31419800,NUI5351
21,31541101,31541110,NUI5352
21,32510252,32510255,NUI5353
21,32563873,32563877,NUI5354
21,33068239,33068241,NUI5355
21,33432331,33432367,NUI5356
21,33534681,33536286,NUI5357
21,33688726,33688743,NUI5358
21,33851796,33851797,NUI5359
21,34960814,34960821,NUI5360
21,35516193,35516517,NUI5361
21,35891977,35891979,NUI5362
21,36012498,36012513,NUI5363
21,36260764,36262079,NUI5364
21,36262079,36262080,NUI5365
21,36416680,36416690,NUI5366
21,36982943,36982949,NUI5367
21,37203784,37203800,NUI5368
21,37244893,37244895,NUI5369
21,37554032,37555725,NUI5370
21,37784746,37784746,NUI5371
21,38103186,38103189,NUI5372
21,38449409,38449424,NUI5373
21,38603857,38603857,NUI5374
21,39011424,39011442,NUI5375
21,39019540,39019546,NUI5376
21,39636228,39636230,NUI5377
21,40608124,40608126,NUI5378
21,41255235,41255252,NUI5379
21,41286148,41286164,NUI5380
21,41717446,41717459,NUI5381
21,41967843,41968578,NUI5382
21,42522166,42522167,NUI5383
21,42694611,42694617,NUI5384
21,42898099,42898101,NUI5385
21,43122401,43122463,NUI5386
21,43404289,43404294,NUI5387
21,43867037,43867048,NUI5388
21,44275262,44275519,NUI5389
21,44324249,44324250,NUI5390
21,44784855,44784868,NUI5391
21,45157626,45157639,NUI5392
21,46137969,46137982,NUI5393
21,46380652,46380663,NUI5394
21,47055531,47055539,NUI5395
21,47355202,47355202,NUI5396
21,47735733,47735737,NUI5397
21,47783934,47783947,NUI5398
21,48035924,48035932,NUI5399
21,48456816,48456832,NUI5400
21,48456832,48459186,NUI5401
21,48764388,48764393,NUI5402
21,49013318,49015942,NUI5403
21,49519218,49519246,NUI5404
21,49787135,49787139,NUI5405
21,50073129,50073136,NUI5406
21,50606284,50606295,NUI5407
21,50700531,50700546,NUI5408
21,50742306,50742320,NUI5409
21,50788150,50788250,NUI5410
21,51119510,51119512,NUI5411
21,51175241,51175931,NUI5412
21,51175243,51176231,NUI5413
21,51195544,51197080,NUI5414
21,51410301,51410312,NUI5415
21,51465857,51465860,NUI5416
21,52019955,52020386,NUI5417
21,52042479,52042493,NUI5418
21,52101573,52101575,NUI5419
21,52127645,52127656,NUI5420
21,52299261,52299261,NUI5421
21,52593353,52593354,NUI5422
21,52763360,52763360,NUI5423
21,52915109,52915123,NUI5424
21,53024481,53024708,NUI5425
21,53190430,53193323,NUI5426
21,53217801,53217811,NUI5427
21,53829548,53829623,NUI5428
21,53909648,53909648,NUI5429
21,54051038,54051045,NUI5430
21,54146984,54147331,NUI5431
21,54194069,54194083,NUI5432
21,54638892,54638905,NUI5433
21,54669658,54669672,NUI5434
21,54834286,54834289,NUI5435
21,55432128,55432128,NUI5436
21,57552098,57552104,NUI5437
21,57966290,57966292,NUI5438
21,58022340,58022345,NUI5439
21,58419464,58419467,NUI5440
21,58995379,58996018,NUI5441
21,59057065,59057076,NUI5442
21,59329944,59330064,NUI5443
21,60822843,60822858,NUI5444
21,60957000,60957001,NUI5445
21,61058171,61059241,NUI5446
21,61269527,61269528,NUI5447
21,61812468,61812470,NUI5448
21,62144607,62144607,NUI5449
21,63146076,63146081,NUI5450
21,63305506,63305522,NUI5451
21,63838310,63838314,NUI5452
21,63977707,63977708,NUI5453
21,64297126,64297126,NUI5454
21,64717240,64717253,NUI5455
21,65011785,65011786,NUI5456
21,66019713,66019715,NUI5457
21,66505692,66505694,NUI5458
21,66614937,66614940,NUI5459
21,67866395,67866400,NUI5460
21,67966445,67966459,NUI5461
21,68127465,68127465,NUI5462
22,2056203,2056205,NUI5463
22,2500540,2500577,NUI5464
22,3013800,3013836,NUI5465
22,3850498,3850499,NUI5466
22,4660341,4660345,NUI5467
22,5329730,5329731,NUI5468
22,6251652,6251655,NUI5469
22,6481295,6481543,NUI5470
22,7178663,7178955,NUI5471
22,7178955,7181802,NUI5472
22,7191388,7191414,NUI5473
22,7261275,7261277,NUI5474
22,7261277,7261667,NUI5475
22,7394515,7394519,NUI5476
22,8027972,8027988,NUI5477
22,8582194,8582195,NUI5478
22,8660915,8660917,NUI5479
22,10114864,10115106,NUI5480
22,11574848,11575031,NUI5481
22,12891954,12891969,NUI5482
22,14388383,14388385,NUI5483
22,14435888,14435900,NUI5484
22,14473373,14473376,NUI5485
22,15964997,15965005,NUI5486
22,17008993,17011468,NUI5487
22,17196831,17196836,NUI5488
22,17597067,17597068,NUI5489
22,18473195,18473195,NUI5490
22,18995965,18995980,NUI5491
22,19720003,19720004,NUI5492
22,19967251,19967258,NUI5493
22,20044509,20044523,NUI5494
22,20133484,20133745,NUI5495
22,20335078,20335079,NUI5496
22,20413373,20413374,NUI5497
22,20674789,20675367,NUI5498
22,21234500,21234507,NUI5499
22,21635165,21635179,NUI5500
22,21659321,21659337,NUI5501
22,22578521,22578597,NUI5502
22,22786419,22786430,NUI5503
22,23044102,23044299,NUI5504
22,23606645,23606646,NUI5505
22,24004151,24004158,NUI5506
22,24107356,24107358,NUI5507
22,24305357,24305378,NUI5508
22,24405956,24405963,NUI5509
22,24713206,24713207,NUI5510
22,24896211,24896211,NUI5511
22,25064278,25064286,NUI5512
22,25195938,25195939,NUI5513
22,25232699,25232770,NUI5514
22,27659573,27659587,NUI5515
22,27706184,27706193,NUI5516
22,27729344,27729352,NUI5517
22,28727573,28727589,NUI5518
22,29428259,29428271,NUI5519
22,30622046,30622058,NUI5520
22,31106638,31106639,NUI5521
22,32038439,32038459,NUI5522
22,32358685,32358690,NUI5523
22,32389864,32389867,NUI5524
22,32422550,32422563,NUI5525
22,32444685,32444686,NUI5526
22,33407668,33407682,NUI5527
22,33569340,33569344,NUI5528
22,33778230,33778243,NUI5529
22,34260916,34260929,NUI5530
22,34408158,34408162,NUI5531
22,34547018,34547019,NUI5532
22,34635724,34635745,NUI5533
22,35709233,35709235,NUI5534
22,36283978,36283980,NUI5535
22,36925520,36925532,NUI5536
22,36999617,36999627,NUI5537
22,37462975,37462981,NUI5538
22,37484436,37484448,NUI5539
22,38561173,38561180,NUI5540
22,39251375,39251379,NUI5541
22,39788839,39788842,NUI5542
22,39989836,39989839,NUI5543
22,40245648,40245652,NUI5544
22,40391469,40391474,NUI5545
22,40410384,40410385,NUI5546
22,40711265,40711277,NUI5547
22,41032793,41032793,NUI5548
22,41269898,41269912,NUI5549
22,41598888,41598889,NUI5550
22,41775616,41775616,NUI5551
22,42287171,42287955,NUI5552
22,42671379,42671380,NUI5553
22,42806222,42806222,NUI5554
22,43064396,43064681,NUI5555
22,44111175,44111666,NUI5556
22,44111666,44111927,NUI5557
22,44230981,44231296,NUI5558
22,44473362,44473373,NUI5559
22,44711762,44711776,NUI5560
22,46980173,46980176,NUI5561
22,47122439,47122441,NUI5562
22,47250678,47250679,NUI5563
22,47308045,47308058,NUI5564
22,47311942,47311951,NUI5565
22,47343434,47343454,NUI5566
22,47533550,47533567,NUI5567
22,47622729,47622747,NUI5568
22,47732816,47732818,NUI5569
22,50473067,50473082,NUI5570
22,50936463,50936470,NUI5571
22,51406735,51408282,NUI5572
22,52208914,52208915,NUI5573
22,52301115,52301116,NUI5574
22,52412182,52412188,NUI5575
22,52569311,52569323,NUI5576
22,53073505,53073514,NUI5577
22,53256844,53256847,NUI5578
22,53337580,53337581,NUI5579
22,54171032,54171297,NUI5580
22,54356688,54356716,NUI5581
22,54363197,54363198,NUI5582
22,54395280,54395287,NUI5583
22,54827035,54828584,NUI5584
22,56467092,56467099,NUI5585
22,57473234,57473342,NUI5586
22,57518943,57519022,NUI5587
22,57600761,57601076,NUI5588
22,57665352,57665353,NUI5589
22,57688353,57688354,NUI5590
22,57807393,57809167,NUI5591
22,57897369,57897385,NUI5592
22,58064754,58064759,NUI5593
22,58180430,58180434,NUI5594
22,58435510,58438283,NUI5595
22,58745563,58745563,NUI5596
22,59726120,59728302,NUI5597
23,30000,30092,NUI5598
23,463234,463244,NUI5599
23,996261,996266,NUI5600
23,1036153,1036155,NUI5601
23,1942870,1942873,NUI5602
23,2164715,2166154,NUI5603
23,2221748,2221753,NUI5604
23,2694455,2694952,NUI5605
23,3414374,3414387,NUI5606
23,3566989,3569057,NUI5607
23,3824027,3824032,NUI5608
23,4711276,4711616,NUI5609
23,5452911,5452920,NUI5610
23,5922444,5923379,NUI5611
23,6017791,6017806,NUI5612
23,6504707,6504956,NUI5613
23,6843915,6843915,NUI5614
23,7230914,7231902,NUI5615
23,7334977,7335237,NUI5616
23,7592530,7593034,NUI5617
23,8381446,8382881,NUI5618
23,10539927,10539932,NUI5619
23,11002374,11002392,NUI5620
23,11042723,11042735,NUI5621
23,11132071,11133044,NUI5622
23,11137625,11137639,NUI5623
23,11322351,11322361,NUI5624
23,11745882,11746075,NUI5625
23,12587002,12588406,NUI5626
23,12874567,12874571,NUI5627
23,13057104,13057120,NUI5628
23,13223535,13223535,NUI5629
23,13515815,13515815,NUI5630
23,13536968,13536984,NUI5631
23,14236024,14236129,NUI5632
23,14422469,14422496,NUI5633
23,14872223,14872401,NUI5634
23,15272964,15273008,NUI5635
23,15746255,15746256,NUI5636
23,15881351,15881629,NUI5637
23,16931397,16931397,NUI5638
23,17848347,17848348,NUI5639
23,18911255,18911271,NUI5640
23,18997681,18997682,NUI5641
23,19132596,19132610,NUI5642
23,20260314,20260317,NUI5643
23,20291938,20291955,NUI5644
23,20836933,20836945,NUI5645
23,20936695,20936697,NUI5646
23,21577593,21579372,NUI5647
23,21846760,21848562,NUI5648
23,22096534,22096537,NUI5649
23,22245708,22245722,NUI5650
23,22279045,22279046,NUI5651
23,22415767,22415781,NUI5652
23,22739771,22739961,NUI5653
23,22819072,22819078,NUI5654
23,22935209,22935402,NUI5655
23,23046973,23046983,NUI5656
23,23143920,23143928,NUI5657
23,24006864,24006894,NUI5658
23,24090500,24090514,NUI5659
23,24125558,24125558,NUI5660
23,24282973,24282976,NUI5661
23,24589185,24589185,NUI5662
23,25003727,25003743,NUI5663
23,25048203,25048225,NUI5664
23,25222619,25222636,NUI5665
23,25318843,25318858,NUI5666
23,25388858,25392983,NUI5667
23,25446913,25446919,NUI5668
23,26045054,26045110,NUI5669
23,26209878,26209886,NUI5670
23,26456511,26456520,NUI5671
23,26504875,26505629,NUI5672
23,26505629,26505637,NUI5673
23,27415929,27415935,NUI5674
23,27838674,27838679,NUI5675
23,28005627,28005749,NUI5676
23,28340297,28340303,NUI5677
23,28347565,28347566,NUI5678
23,28465065,28465067,NUI5679
23,28711119,28711128,NUI5680
23,28870441,28870918,NUI5681
23,28870918,28870929,NUI5682
23,29221475,29221476,NUI5683
23,29320340,29320356,NUI5684
23,30466445,30468462,NUI5685
23,30937537,30937541,NUI5686
23,31051991,31051995,NUI5687
23,31220347,31220349,NUI5688
23,32530459,32530461,NUI5689
23,32656808,32656814,NUI5690
23,32743361,32743362,NUI5691
23,33113482,33113487,NUI5692
23,33453299,33453563,NUI5693
23,33796458,33796476,NUI5694
23,35335574,35335681,NUI5695
23,35419071,35419078,NUI5696
23,35463818,35463832,NUI5697
23,35653101,35653104,NUI5698
23,36578815,36578823,NUI5699
23,36812656,36815999,NUI5700
23,37387146,37387150,NUI5701
23,37536471,37536531,NUI5702
23,37933617,37933622,NUI5703
23,37941609,37941617,NUI5704
23,37987039,37989386,NUI5705
23,38287280,38287298,NUI5706
23,38356054,38356068,NUI5707
23,38957883,38957898,NUI5708
23,40934876,40934888,NUI5709
23,41520051,41520067,NUI5710
23,41609276,41609277,NUI5711
23,41995183,41995184,NUI5712
23,42103258,42103264,NUI5713
23,42299551,42299566,NUI5714
23,42306275,42306301,NUI5715
23,42436314,42436370,NUI5716
23,43869222,43869260,NUI5717
23,44021256,44021306,NUI5718
23,44299891,44299894,NUI5719
23,44614897,44616459,NUI5720
23,44615771,44615785,NUI5721
23,44666184,44667018,NUI5722
23,44973035,44973050,NUI5723
23,46299388,46299651,NUI5724
23,46508498,46508508,NUI5725
23,46674440,46674445,NUI5726
23,46816326,46816345,NUI5727
23,46877342,46877419,NUI5728
23,47039955,47039966,NUI5729
23,47227914,47227917,NUI5730
23,47291703,47291754,NUI5731
23,47958056,47958064,NUI5732
23,48348485,48348486,NUI5733
23,48371495,48371515,NUI5734
23,49737032,49737236,NUI5735
23,49876218,49876221,NUI5736
23,50062244,50062439,NUI5737
23,50338470,50338476,NUI5738
23,51582410,51582414,NUI5739
23,52253850,52253901,NUI5740
23,52652122,52652128,NUI5741
24,1796832,1796918,NUI5742
24,2159547,2159558,NUI5743
24,2320798,2320803,NUI5744
24,2389173,2389187,NUI5745
24,2882567,2882567,NUI5746
24,3427015,3427248,NUI5747
24,4163720,4163722,NUI5748
24,4694192,4694197,NUI5749
24,4757156,4757194,NUI5750
24,5244608,5244623,NUI5751
24,5462446,5462451,NUI5752
24,6001534,6003606,NUI5753
24,6123230,6123354,NUI5754
24,6741306,6741411,NUI5755
24,7422946,7422949,NUI5756
24,7588075,7588076,NUI5757
24,8472255,8472899,NUI5758
24,8740799,8741118,NUI5759
24,8932371,8932380,NUI5760
24,9135751,9135776,NUI5761
24,9173621,9173624,NUI5762
24,9928017,9928019,NUI5763
24,10057829,10057837,NUI5764
24,10069120,10069172,NUI5765
24,10127228,10127232,NUI5766
24,10177453,10177468,NUI5767
24,10207403,10207417,NUI5768
24,10472028,10472041,NUI5769
24,10646807,10646810,NUI5770
24,10843142,10843143,NUI5771
24,11936169,11936180,NUI5772
24,12011040,12011077,NUI5773
24,12098091,12098123,NUI5774
24,12107612,12107613,NUI5775
24,12141625,12141639,NUI5776
24,12351174,12351181,NUI5777
24,12565026,12565033,NUI5778
24,13237231,13237272,NUI5779
24,13929149,13929149,NUI5780
24,14260906,14260907,NUI5781
24,14270978,14271492,NUI5782
24,14522242,14522253,NUI5783
24,14553442,14553443,NUI5784
24,14743844,14743854,NUI5785
24,15045576,15048275,NUI5786
24,15900613,15901442,NUI5787
24,15948771,15948772,NUI5788
24,16071429,16071433,NUI5789
24,16256538,16256551,NUI5790
24,16271178,16271185,NUI5791
24,16666615,16666617,NUI5792
24,16836933,16836979,NUI5793
24,17618687,17618956,NUI5794
24,17821215,17821227,NUI5795
24,18752012,18752019,NUI5796
24,18865957,18865992,NUI5797
24,18954962,18954962,NUI5798
24,20205264,20205267,NUI5799
24,20365492,20365512,NUI5800
24,21747796,21747800,NUI5801
24,21808573,21808576,NUI5802
24,22334209,22334219,NUI5803
24,22531023,22531051,NUI5804
24,23425976,23425991,NUI5805
24,23579357,23579368,NUI5806
24,24900341,24900357,NUI5807
24,25245944,25245946,NUI5808
24,25293937,25293938,NUI5809
24,25379341,25379352,NUI5810
24,25458334,25458347,NUI5811
24,25552641,25552646,NUI5812
24,25689897,25689919,NUI5813
24,25723848,25723849,NUI5814
24,26290516,26290524,NUI5815
24,26390085,26390086,NUI5816
24,26390086,26392829,NUI5817
24,26438313,26438315,NUI5818
24,26542526,26542527,NUI5819
24,26783463,26783475,NUI5820
24,26783820,26783823,NUI5821
24,26813498,26813646,NUI5822
24,26924257,26924269,NUI5823
24,26998428,26999078,NUI5824
24,26999078,26999090,NUI5825
24,27017325,27017342,NUI5826
24,27049207,27049212,NUI5827
24,27092847,27093098,NUI5828
24,27315501,27315514,NUI5829
24,27500967,27500979,NUI5830
24,27540856,27540860,NUI5831
24,28241374,28241375,NUI5832
24,28468280,28468285,NUI5833
24,28597584,28597594,NUI5834
24,29483281,29483309,NUI5835
24,29707414,29707415,NUI5836
24,29815052,29815076,NUI5837
24,29848008,29848009,NUI5838
24,30198293,30198303,NUI5839
24,30667869,30667871,NUI5840
24,32584784,32584799,NUI5841
24,33084070,33084696,NUI5842
24,33277656,33277672,NUI5843
24,33862020,33862184,NUI5844
24,34594942,34594945,NUI5845
24,35103326,35103327,NUI5846
24,35424915,35424921,NUI5847
24,36105024,36105028,NUI5848
24,37995972,37995974,NUI5849
24,38492914,38493052,NUI5850
24,38639569,38640906,NUI5851
24,38640906,38640922,NUI5852
24,39035290,39035296,NUI5853
24,39417428,39417429,NUI5854
24,39535153,39535167,NUI5855
24,39535167,39538254,NUI5856
24,39807117,39807148,NUI5857
24,40367576,40370651,NUI5858
24,40439913,40439961,NUI5859
24,41211211,41212052,NUI5860
24,41212052,41212054,NUI5861
24,41611198,41611199,NUI5862
24,42009593,42009608,NUI5863
24,43721894,43721897,NUI5864
24,43895970,43895983,NUI5865
24,44038174,44038696,NUI5866
24,44204470,44204481,NUI5867
24,44230162,44230176,NUI5868
24,44395174,44395175,NUI5869
24,45212600,45212629,NUI5870
24,45632255,45632256,NUI5871
24,45746184,45746187,NUI5872
24,45839416,45839431,NUI5873
24,46194644,46194648,NUI5874
24,46889779,46889793,NUI5875
24,47118165,47118180,NUI5876
24,47168238,47168242,NUI5877
24,47905087,47905087,NUI5878
24,48632263,48632274,NUI5879
24,49130471,49130478,NUI5880
24,49360191,49360199,NUI5881
24,49510885,49510887,NUI5882
24,49699220,49699561,NUI5883
24,50167335,50167850,NUI5884
24,50464710,50464719,NUI5885
24,50884365,50884435,NUI5886
24,51254220,51254223,NUI5887
24,51472763,51472765,NUI5888
24,51549547,51549975,NUI5889
24,51824411,51824421,NUI5890
24,52366810,52366923,NUI5891
24,52582047,52582049,NUI5892
24,52988340,52988341,NUI5893
24,53097856,53097898,NUI5894
24,54007231,54007233,NUI5895
24,54704338,54704356,NUI5896
24,54788615,54788631,NUI5897
24,56180791,56180792,NUI5898
24,56518592,56518592,NUI5899
24,57440481,57440482,NUI5900
24,58262761,58262762,NUI5901
24,58367824,58368654,NUI5902
24,58490054,58490335,NUI5903
24,60029403,60029417,NUI5904
24,60229668,60230607,NUI5905
24,60250292,60250295,NUI5906
24,60493884,60493885,NUI5907
25,385188,385603,NUI5908
25,2485448,2485515,NUI5909
25,3525419,3525646,NUI5910
25,3996068,3996075,NUI5911
25,4282175,4282177,NUI5912
25,4682979,4682979,NUI5913
25,5589968,5589982,NUI5914
25,6249843,6249867,NUI5915
25,7005288,7005646,NUI5916
25,7311340,7311398,NUI5917
25,7383185,7383185,NUI5918
25,7913975,7913988,NUI5919
25,8111726,8111726,NUI5920
25,8224828,8224835,NUI5921
25,8274632,8277984,NUI5922
25,9818915,9818917,NUI5923
25,9844156,9844193,NUI5924
25,10071655,10071873,NUI5925
25,10243286,10243287,NUI5926
25,10311811,10311813,NUI5927
25,11830822,11830824,NUI5928
25,12573187,12573187,NUI5929
25,12850919,12850926,NUI5930
25,13040546,13040562,NUI5931
25,14136310,14136311,NUI5932
25,14374355,14374360,NUI5933
25,15111249,15111253,NUI5934
25,16617622,16617627,NUI5935
25,17127134,17127137,NUI5936
25,17346626,17346635,NUI5937
25,17767997,17768002,NUI5938
25,17843250,17843652,NUI5939
25,18218842,18218856,NUI5940
25,18335289,18335296,NUI5941
25,18338530,18338532,NUI5942
25,18701189,18701866,NUI5943
25,18860730,18862012,NUI5944
25,18862012,18862211,NUI5945
25,18866578,18866579,NUI5946
25,19356706,19356894,NUI5947
25,19654826,19657314,NUI5948
25,19883338,19883347,NUI5949
25,19898498,19898499,NUI5950
25,20374621,20374626,NUI5951
25,21075964,21075969,NUI5952
25,21611284,21611297,NUI5953
25,22071089,22074018,NUI5954
25,22336881,22336888,NUI5955
25,23132307,23132312,NUI5956
25,23435015,23435030,NUI5957
25,24888238,24888249,NUI5958
25,25509227,25509782,NUI5959
25,25592325,25593074,NUI5960
25,25707374,25707385,NUI5961
25,25798314,25798319,NUI5962
25,25863124,25863126,NUI5963
25,26089879,26089891,NUI5964
25,26685067,26685082,NUI5965
25,27341870,27341879,NUI5966
25,27481822,27481824,NUI5967
25,27504792,27504798,NUI5968
25,27524528,27524561,NUI5969
25,27867571,27874544,NUI5970
25,28713274,28713279,NUI5971
25,28799217,28799367,NUI5972
25,30172855,30172857,NUI5973
25,30570281,30570285,NUI5974
25,30947321,30947326,NUI5975
25,31385050,31385224,NUI5976
25,31773934,31773937,NUI5977
25,31849826,31849827,NUI5978
25,32386735,32387092,NUI5979
25,32787431,32787441,NUI5980
25,33158996,33159011,NUI5981
25,33550536,33550545,NUI5982
25,33995297,33995302,NUI5983
25,34043801,34043802,NUI5984
25,34059123,34060628,NUI5985
25,34557666,34557680,NUI5986
25,34934314,34934316,NUI5987
25,35261657,35261783,NUI5988
25,35349808,35349827,NUI5989
25,35441511,35441598,NUI5990
25,35527330,35527342,NUI5991
25,36386225,36386239,NUI5992
25,38174308,38175977,NUI5993
25,38670836,38670842,NUI5994
25,39062042,39062048,NUI5995
25,39153817,39153818,NUI5996
25,39225922,39225927,NUI5997
25,39664206,39664212,NUI5998
25,40190394,40190394,NUI5999
25,40654847,40654859,NUI6000
26,203927,203959,NUI6001
26,2629945,2629946,NUI6002
26,3003374,3003421,NUI6003
26,4725299,4725315,NUI6004
26,4966207,4966222,NUI6005
26,4983219,4983228,NUI6006
26,5102911,5102911,NUI6007
26,5516967,5516967,NUI6008
26,6479738,6479738,NUI6009
26,6778645,6778832,NUI6010
26,6807050,6807055,NUI6011
26,6885293,6885302,NUI6012
26,7104174,7104176,NUI6013
26,8173495,8173498,NUI6014
26,8203150,8203161,NUI6015
26,8443655,8444091,NUI6016
26,8930451,8930454,NUI6017
26,9994804,9994822,NUI6018
26,10279497,10279498,NUI6019
26,10826879,10826993,NUI6020
26,11176426,11176439,NUI6021
26,11411425,11411575,NUI6022
26,11482982,11484155,NUI6023
26,11484155,11484170,NUI6024
26,11733424,11733425,NUI6025
26,13179202,13179208,NUI6026
26,13745777,13745778,NUI6027
26,14223129,14223137,NUI6028
26,14235050,14236725,NUI6029
26,14783001,14783014,NUI6030
26,16120020,16120372,NUI6031
26,16419677,16419740,NUI6032
26,16780898,16780904,NUI6033
26,17017885,17017892,NUI6034
26,17243542,17243564,NUI6035
26,17269342,17269356,NUI6036
